Lap,Metric,Task,Value,Unit
All,50th percentile service time,country_agg_uncached,540.2596255007666,ms
All,90th percentile service time,country_agg_uncached,656.0613309993641,ms
All,99th percentile service time,country_agg_uncached,717.8798986491167,ms
All,100th percentile service time,country_agg_uncached,757.9694190062582,ms
All,error rate,country_agg_uncached,0.00,%
All,Min Throughput,country_agg_cached,72.53,ops/s
All,Median Throughput,country_agg_cached,74.97,ops/s
All,Max Throughput,country_agg_cached,75.46,ops/s
All,50th percentile latency,country_agg_cached,3334.7167755127884,ms
All,90th percentile latency,country_agg_cached,4661.594554228941,ms
All,99th percentile latency,country_agg_cached,4947.920781599532,ms
All,99.9th percentile latency,country_agg_cached,4966.128655154142,ms
All,100th percentile latency,country_agg_cached,4967.187758011278,ms
All,50th percentile service time,country_agg_cached,11.935326008824632,ms
All,90th percentile service time,country_agg_cached,15.801373700378463,ms
All,99th percentile service time,country_agg_cached,32.625072130176704,ms
All,99.9th percentile service time,country_agg_cached,50.411886898918745,ms
All,100th percentile service time,country_agg_cached,68.124049983453,ms
All,error rate,country_agg_cached,0.00,%
All,Min Throughput,scroll,17.78,pages/s
All,Median Throughput,scroll,17.88,pages/s
All,Max Throughput,scroll,17.96,pages/s
All,50th percentile latency,scroll,100753.47482250072,ms
All,90th percentile latency,scroll,114917.25244718837,ms
All,99th percentile latency,scroll,118157.08126510232,ms
All,100th percentile latency,scroll,118561.49290897883,ms
All,50th percentile service time,scroll,1361.4920529944357,ms
All,90th percentile service time,scroll,1413.1826319091488,ms
All,99th percentile service time,scroll,1452.5489053700585,ms
All,100th percentile service time,scroll,1458.780991990352,ms
All,error rate,scroll,0.00,%
All,Min Throughput,expression,1.20,ops/s
All,Median Throughput,expression,1.23,ops/s
All,Max Throughput,expression,1.24,ops/s
All,50th percentile latency,expression,79405.16578601091,ms
All,90th percentile latency,expression,89578.7394714047,ms
All,99th percentile latency,expression,91830.23037571926,ms
All,100th percentile latency,expression,92095.14543801197,ms
All,50th percentile service time,expression,732.9420919995755,ms
All,90th percentile service time,expression,797.7485526993406,ms
All,99th percentile service time,expression,932.3251132044244,ms
All,100th percentile service time,expression,957.5906259997282,ms
All,error rate,expression,0.00,%
All,Min Throughput,painless_static,0.84,ops/s
All,Median Throughput,painless_static,0.84,ops/s
All,Max Throughput,painless_static,0.85,ops/s
All,50th percentile latency,painless_static,130597.50954118499,ms
All,90th percentile latency,painless_static,152373.1581752887,ms
All,99th percentile latency,painless_static,157349.0443511351,ms
All,100th percentile latency,painless_static,157925.3079846676,ms
All,50th percentile service time,painless_static,1202.3270395002328,ms
All,90th percentile service time,painless_static,1354.568270989694,ms
All,99th percentile service time,painless_static,1520.1299819417181,ms
All,100th percentile service time,painless_static,1532.7722769870888,ms
All,error rate,painless_static,0.00,%
All,Min Throughput,painless_dynamic,0.83,ops/s
All,Median Throughput,painless_dynamic,0.84,ops/s
All,Max Throughput,painless_dynamic,0.85,ops/s
All,50th percentile latency,painless_dynamic,131111.60138518608,ms
All,90th percentile latency,painless_dynamic,149686.76187409146,ms
All,99th percentile latency,painless_dynamic,153858.6258676424,ms
All,100th percentile latency,painless_dynamic,154301.7181166797,ms
All,50th percentile service time,painless_dynamic,1122.6459504978266,ms
All,90th percentile service time,painless_dynamic,1234.716017212486,ms
All,99th percentile service time,painless_dynamic,1326.3017939095155,ms
All,100th percentile service time,painless_dynamic,1360.0647440180182,ms
All,error rate,painless_dynamic,0.00,%
All,error rate,large_terms,0.00,%
All,Min Throughput,large_filtered_terms,0.83,ops/s
All,Median Throughput,large_filtered_terms,0.83,ops/s
All,Max Throughput,large_filtered_terms,0.83,ops/s
All,50th percentile latency,large_filtered_terms,175896.74401999218,ms
All,90th percentile latency,large_filtered_terms,205585.41183319176,ms
All,99th percentile latency,large_filtered_terms,211464.7359627855,ms
All,100th percentile latency,large_filtered_terms,212067.63742800104,ms
All,50th percentile service time,large_filtered_terms,1183.7004600092769,ms
All,90th percentile service time,large_filtered_terms,1351.8799872836098,ms
All,99th percentile service time,large_filtered_terms,1426.768460927706,ms
All,100th percentile service time,large_filtered_terms,1453.3732169948053,ms
All,error rate,large_filtered_terms,0.00,%
All,Min Throughput,large_prohibited_terms,0.84,ops/s
All,Median Throughput,large_prohibited_terms,0.84,ops/s
All,Max Throughput,large_prohibited_terms,0.85,ops/s
All,50th percentile latency,large_prohibited_terms,173718.76313450048,ms
All,90th percentile latency,large_prohibited_terms,200654.10777450306,ms
All,99th percentile latency,large_prohibited_terms,206872.00471931836,ms
All,100th percentile latency,large_prohibited_terms,207503.9308599953,ms
All,50th percentile service time,large_prohibited_terms,1183.5513049882138,ms
All,90th percentile service time,large_prohibited_terms,1280.9493729087994,ms
All,99th percentile service time,large_prohibited_terms,1441.9053161921338,ms
All,100th percentile service time,large_prohibited_terms,1607.6759839779697,ms
All,error rate,large_prohibited_terms,0.00,%
